Order ID,Order Date,Ship Date,Customer ID,Customer Name,Customer Segment,Product ID,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount (%),Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1104,2025-02-17,2025-02-18,CUST278,Natalie Gray,Consumer,PROD9740,Laptop,Electronics,North,Wyoming,South Peter,5,3680,15,15640.0,13740.67,1899.33,UPI,Pending,"Shah, Jones and Herman",gonzalezbeth@chase-ward.biz,26,No,0
ORD1105,2025-09-08,2025-09-11,CUST921,Matthew Drake,Home Office,PROD4397,Juice Pack,Grocery,East,Mississippi,Kennethview,5,2128,5,10108.0,6825.16,3282.84,Credit Card,Returned,Castaneda Inc,paige57@collins.com,42,No,0
ORD1106,2025-01-26,2025-01-30,CUST642,Heather Bailey,Corporate,PROD4245,Calculator,Office Supplies,West,Tennessee,Kevinside,7,3159,15,18796.05,14598.39,4197.66,Credit Card,Cancelled,"Walker, Reyes and Johnson",loricarson@martin-martinez.com,15,No,0
ORD1107,2025-02-03,2025-02-10,CUST295,Felicia Clark,Consumer,PROD1500,Office Chair,Furniture,West,Oklahoma,Annaberg,3,914,15,2330.7,2073.97,256.73,Net Banking,Cancelled,Elliott Inc,cynthiacervantes@li.com,8,Yes,29
ORD1108,2025-06-06,2025-06-13,CUST171,Jeffrey Burton,Home Office,PROD2408,Snacks,Grocery,South,West Virginia,Lake Jasonmouth,6,3127,15,15947.7,9583.23,6364.47,Cash,Returned,Sanchez and Sons,christinajones@curtis.com,48,No,0
ORD1109,2025-05-18,2025-05-20,CUST662,Adam Harrison,Corporate,PROD3773,Cooking Oil,Grocery,South,West Virginia,Port Veronica,7,1000,10,6300.0,5439.4,860.6,Net Banking,Returned,"Hernandez, Chavez and Myers",amandagarrett@johnson.com,32,No,0
ORD1110,2024-09-27,2024-10-04,CUST865,Robin Adams,Home Office,PROD6334,Monitor,Electronics,South,Arizona,Jamesberg,10,893,0,8930.0,8029.35,900.65,Net Banking,Delivered,"Hensley, Branch and Willis",ksmith@bray-miller.com,2,Yes,49
ORD1111,2024-09-26,2024-10-01,CUST967,Allison Cummings,Home Office,PROD1333,Snacks,Grocery,East,South Carolina,South Jennifer,4,2976,5,11308.8,7528.97,3779.83,Credit Card,Cancelled,Miller PLC,jsexton@davila-chang.com,4,Yes,46
ORD1112,2024-04-16,2024-04-23,CUST483,James Swanson,Home Office,PROD3454,Rice Bag,Grocery,North,Indiana,Shannonfurt,5,448,5,2128.0,1838.63,289.37,Net Banking,Delivered,Kirby-Francis,lisabrown@harvey.com,16,No,0
ORD1113,2025-08-05,2025-08-10,CUST608,Mary Williams,Consumer,PROD2867,Cooking Oil,Grocery,East,Washington,Hamiltonchester,3,4429,10,11958.3,8678.39,3279.91,Cash,Returned,"Ferguson, Snyder and Meadows",richardchase@carter-kirby.com,45,No,0
ORD1114,2026-03-01,2026-03-02,CUST379,Stacy Austin,Home Office,PROD6144,Study Table,Furniture,East,Arizona,West Glennstad,10,187,5,1776.5,1432.34,344.16,Cash,Pending,Leach-Burgess,michael22@turner.com,33,No,0
ORD1115,2024-08-27,2024-09-01,CUST933,Andrea Huber,Home Office,PROD4741,Snacks,Grocery,East,Louisiana,Bruceberg,4,727,15,2471.8,1992.65,479.15,Credit Card,Returned,"Figueroa, Johnson and Clay",qrangel@rodriguez.info,17,No,0
ORD1116,2025-04-14,2025-04-21,CUST419,Lisa Zimmerman,Home Office,PROD8363,Sofa,Furniture,North,Virginia,Jennyfort,7,328,15,1951.6,1433.52,518.08,Cash,Cancelled,Manning-Jones,xcasey@raymond-kirby.com,1,Yes,26
ORD1117,2025-11-19,2025-11-26,CUST576,Jessica Harrison,Corporate,PROD9048,Monitor,Electronics,West,New Mexico,Odomfort,4,4823,5,18327.4,12461.54,5865.86,Net Banking,Returned,Smith Inc,misty65@pitts.com,10,No,0
ORD1118,2025-12-02,2025-12-06,CUST505,Robin Bailey,Consumer,PROD3672,Office Chair,Furniture,East,Maryland,Tannerside,7,4151,0,29057.0,22919.31,6137.69,Net Banking,Returned,"Davis, Daniels and Conway",bchan@norris.com,41,No,0
ORD1119,2025-08-10,2025-08-15,CUST943,Scott Reed,Consumer,PROD2643,Headphones,Electronics,West,Idaho,New Carolyn,1,4217,20,3373.6,2795.07,578.53,Cash,Pending,Powers-Chambers,kestes@wallace.com,4,Yes,34
ORD1120,2026-02-14,2026-02-19,CUST268,Vincent Chang,Consumer,PROD8090,Dining Table,Furniture,North,Rhode Island,Jeanneshire,1,445,0,445.0,277.34,167.66,Cash,Cancelled,Phillips PLC,thompsontimothy@carson.org,7,Yes,49
ORD1121,2026-01-05,2026-01-07,CUST348,John Holmes,Home Office,PROD7969,Keyboard,Electronics,North,California,Shanehaven,9,1630,15,12469.5,9926.18,2543.32,Net Banking,Delivered,May-Black,iclark@taylor.com,16,No,0
ORD1122,2025-01-13,2025-01-14,CUST845,Sarah Nelson,Consumer,PROD4166,Laptop,Electronics,West,Florida,West Sherri,1,635,0,635.0,421.48,213.52,UPI,Returned,"Williamson, Nicholson and Taylor",jgardner@hutchinson.biz,35,No,0
ORD1123,2024-06-18,2024-06-20,CUST452,Gail Cortez,Consumer,PROD7545,Monitor,Electronics,East,Illinois,East Shawn,5,2590,5,12302.5,10995.22,1307.28,Cash,Returned,Wolfe-Ortiz,jessicagalvan@juarez.info,30,No,0
ORD1124,2025-01-28,2025-02-02,CUST489,Gregory Silva,Corporate,PROD1533,Cooking Oil,Grocery,West,Alabama,North Bettychester,10,2948,0,29480.0,26049.73,3430.27,Net Banking,Returned,Adams-Mcgee,anthonystrickland@hull-horton.com,32,No,0
ORD1125,2024-04-25,2024-04-27,CUST988,Eric Floyd,Consumer,PROD1546,Rice Bag,Grocery,South,Pennsylvania,Perryview,9,3520,15,26928.0,16534.29,10393.71,UPI,Pending,"Mcgee, Harper and Chandler",pamela78@thomas.info,20,No,0
ORD1126,2024-08-10,2024-08-13,CUST232,Nicole Taylor,Consumer,PROD2685,Keyboard,Electronics,West,Michigan,New Michaelton,3,3651,10,9857.7,7281.02,2576.68,Credit Card,Returned,Baker Inc,owensphyllis@butler.org,29,No,0
ORD1127,2025-10-17,2025-10-19,CUST125,Malik Copeland,Corporate,PROD4729,Keyboard,Electronics,North,Maryland,Wellschester,4,1503,15,5110.2,3771.79,1338.41,Cash,Pending,Ross-Walker,jessicacowan@moody.com,49,No,0
ORD1128,2026-02-19,2026-02-23,CUST726,Linda Velez,Corporate,PROD5275,Headphones,Electronics,South,Michigan,North Lisa,2,3279,10,5902.2,4747.33,1154.87,Cash,Delivered,"Moore, Burke and Lewis",kristine80@wilson.biz,48,No,0
ORD1129,2025-12-29,2026-01-02,CUST639,Micheal Ford,Consumer,PROD8378,Stapler,Office Supplies,South,South Dakota,Lake Andrew,5,3298,15,14016.5,12368.27,1648.23,Cash,Pending,Turner and Sons,rickypreston@nelson-spears.info,28,No,0
ORD1130,2025-06-22,2025-06-29,CUST371,Robert Sherman,Corporate,PROD2966,Rice Bag,Grocery,North,Wyoming,Kevinport,6,297,10,1603.8,1022.52,581.28,UPI,Pending,Lewis-Smith,ihudson@rodriguez.info,35,No,0
ORD1131,2024-07-10,2024-07-12,CUST313,Michael Hicks,Corporate,PROD8124,Office Chair,Furniture,North,Rhode Island,Jasonberg,2,3298,5,6266.2,5286.53,979.67,UPI,Cancelled,Rice Group,drakeamber@lynch.biz,37,No,0
ORD1132,2025-02-17,2025-02-21,CUST160,Kathryn Lynch,Corporate,PROD9678,Sofa,Furniture,East,North Dakota,Jeannehaven,6,2298,10,12409.2,7826.68,4582.52,Cash,Pending,"Sanchez, Mccormick and Wright",wilsonangela@pierce.com,8,Yes,47
ORD1133,2024-07-12,2024-07-18,CUST981,Lori Tucker,Consumer,PROD6079,Keyboard,Electronics,South,Hawaii,East Tina,3,4191,5,11944.35,7656.51,4287.84,Net Banking,Pending,Schultz Ltd,amanda01@spencer.com,50,No,0
ORD1134,2025-03-29,2025-04-03,CUST801,Curtis Everett,Home Office,PROD9851,Calculator,Office Supplies,West,Illinois,Amberborough,3,4436,10,11977.2,8276.44,3700.76,Cash,Pending,"Little, Kemp and Hall",victoriamarquez@espinoza-archer.com,14,No,0
ORD1135,2024-12-25,2024-12-29,CUST607,Julia Stevenson,Consumer,PROD1692,Sofa,Furniture,East,Arizona,Jamesberg,4,3080,10,11088.0,7445.24,3642.76,Credit Card,Returned,"Johnson, Howard and Scott",brandonrosales@hernandez.com,50,No,0
ORD1136,2024-10-13,2024-10-17,CUST465,Erica Hahn,Corporate,PROD9322,Headphones,Electronics,West,Minnesota,North Lorettaburgh,2,3949,5,7503.1,5244.97,2258.13,Net Banking,Cancelled,Harris-Pace,janetstark@stuart.info,31,No,0
ORD1137,2025-01-11,2025-01-18,CUST961,Jennifer Brown,Consumer,PROD5173,Keyboard,Electronics,North,Delaware,West Eric,10,511,0,5110.0,4041.89,1068.11,Credit Card,Returned,Little Group,colton67@pollard.com,16,No,0
ORD1138,2025-06-09,2025-06-11,CUST693,Mr. James Rivera,Home Office,PROD1971,Pen,Office Supplies,West,Oregon,East Lisaburgh,5,724,0,3620.0,3236.87,383.13,Net Banking,Pending,"Mendoza, Cline and Silva",andre93@burton.com,46,No,0
ORD1139,2025-01-11,2025-01-18,CUST279,Kathleen Smith,Corporate,PROD5216,Calculator,Office Supplies,North,Maryland,East Deborahport,4,2804,15,9533.6,7268.7,2264.9,Cash,Pending,"Brown, Malone and Stewart",wesleynichols@smith-peterson.com,45,No,0
ORD1140,2024-11-05,2024-11-12,CUST486,Daniel Charles,Home Office,PROD6350,Monitor,Electronics,South,Iowa,Port Bruce,8,2842,20,18188.8,12433.42,5755.38,Credit Card,Cancelled,Cole-Martin,gregoryvalencia@brown-rowe.com,30,No,0
ORD1141,2024-11-10,2024-11-11,CUST477,Mason Schaefer,Corporate,PROD2164,Pen,Office Supplies,North,Arizona,Port Tracyberg,6,1474,10,7959.6,6024.03,1935.57,Credit Card,Delivered,"Wilson, Drake and Anderson",livingstonkenneth@allen.com,27,No,0
ORD1142,2025-12-08,2025-12-09,CUST112,Paul Hunter,Consumer,PROD6973,Cooking Oil,Grocery,South,New Jersey,Wilkersonshire,1,1049,20,839.2,676.71,162.49,Cash,Pending,Gonzalez-Thomas,richardjacobs@berry.com,6,Yes,26
ORD1143,2024-11-07,2024-11-14,CUST414,Michelle Newman,Consumer,PROD4047,Calculator,Office Supplies,South,Iowa,Susanmouth,9,1211,20,8719.2,7196.6,1522.6,Credit Card,Returned,Howe and Sons,jimeneztravis@lee.org,13,No,0
ORD1144,2024-07-15,2024-07-22,CUST423,Wendy Garcia,Corporate,PROD8745,Office Chair,Furniture,East,Kentucky,Steventown,9,892,20,6422.4,4466.49,1955.91,Cash,Returned,"Rodriguez, Singleton and George",rogersamy@perry.com,16,No,0
ORD1145,2024-08-13,2024-08-18,CUST974,Donald Lopez,Home Office,PROD9128,Sofa,Furniture,West,Alabama,North Brandymouth,8,1037,0,8296.0,5954.2,2341.8,Cash,Returned,"Collier, Mccann and Barnett",smithtara@lopez.com,27,No,0
ORD1146,2025-03-02,2025-03-09,CUST101,Christopher Davis,Consumer,PROD4366,Monitor,Electronics,West,Mississippi,Villarrealport,1,3894,0,3894.0,2548.15,1345.85,Net Banking,Returned,"Lewis, Welch and Solis",brittany00@roberts.biz,46,No,0
ORD1147,2026-01-02,2026-01-05,CUST832,Renee Morris,Consumer,PROD2881,Monitor,Electronics,North,Oklahoma,Blackchester,1,1797,5,1707.15,1043.21,663.94,Credit Card,Pending,"Ruiz, Reese and Morales",watsonjohn@herman-fields.info,6,Yes,48
ORD1148,2025-01-01,2025-01-07,CUST893,Anna Tran,Corporate,PROD8153,Keyboard,Electronics,East,Hawaii,Andrebury,3,1225,20,2940.0,2159.03,780.97,Credit Card,Returned,Sims-Rodgers,phillip93@boyd.com,24,No,0
ORD1149,2026-02-25,2026-03-02,CUST821,Derrick Gibson,Corporate,PROD7344,Laptop,Electronics,East,Hawaii,North Deborahfort,5,4910,10,22095.0,14254.09,7840.91,Cash,Pending,"Goodwin, Carter and Wilson",scott73@armstrong.com,35,No,0
ORD1150,2025-11-08,2025-11-14,CUST660,Donald Everett,Consumer,PROD8097,Headphones,Electronics,East,North Dakota,Marcport,6,3581,20,17188.8,12397.65,4791.15,Cash,Pending,Rodriguez Inc,egonzales@stafford.com,39,No,0
ORD1151,2026-02-05,2026-02-11,CUST460,Christopher Castillo,Consumer,PROD6181,Notebook,Office Supplies,South,West Virginia,East Kevinchester,1,4685,10,4216.5,3486.82,729.68,UPI,Cancelled,"Martinez, Nelson and Burnett",clarksean@rodriguez.org,25,No,0
ORD1152,2024-09-06,2024-09-11,CUST837,Scott Miller,Consumer,PROD8086,Snacks,Grocery,North,Illinois,Martinmouth,1,2401,20,1920.8,1404.72,516.08,Net Banking,Returned,Powell and Sons,janet28@alvarez-huang.com,29,No,0
ORD1153,2024-06-28,2024-07-05,CUST645,Christopher Carson,Home Office,PROD1565,Study Table,Furniture,West,Kentucky,Coltonside,4,3653,0,14612.0,11781.81,2830.19,UPI,Returned,"Khan, Hawkins and Barton",robertgriffin@davis-pope.com,28,No,0
ORD1154,2025-09-13,2025-09-17,CUST825,Blake Cunningham,Consumer,PROD9903,Sofa,Furniture,West,Missouri,Brendaville,7,3167,20,17735.2,14583.0,3152.2,Credit Card,Returned,Garrett and Sons,morganmelissa@baldwin.com,0,Yes,36
ORD1155,2025-07-01,2025-07-02,CUST967,Nicole Neal,Consumer,PROD4856,Juice Pack,Grocery,North,Montana,East Stevenborough,8,3433,20,21971.2,17441.55,4529.65,Credit Card,Pending,"Williams, Guzman and Ward",samuelgreen@wagner.com,25,No,0
ORD1156,2025-05-26,2025-05-28,CUST172,Brenda Reilly,Home Office,PROD8741,Stapler,Office Supplies,North,Kansas,New Steveberg,4,1869,10,6728.4,4557.78,2170.62,UPI,Pending,Barton-Clark,bradleykyle@hernandez-robinson.net,47,No,0
ORD1157,2026-03-13,2026-03-16,CUST418,Monica Jackson MD,Consumer,PROD7831,Calculator,Office Supplies,North,Utah,Amyland,4,3492,15,11872.8,8097.11,3775.69,Credit Card,Pending,"Howard, Riley and Holland",lwilliams@thomas-gamble.biz,4,Yes,32
ORD1158,2025-09-21,2025-09-25,CUST386,Edward Andrews,Consumer,PROD2055,Pen,Office Supplies,South,Michigan,Port Steven,8,588,15,3998.4,2932.88,1065.52,UPI,Delivered,"Clark, Pennington and Hernandez",walkeramy@lewis.com,25,No,0
ORD1159,2026-01-13,2026-01-19,CUST937,Thomas Potter,Home Office,PROD6923,Headphones,Electronics,West,Nebraska,Gabriellehaven,2,654,0,1308.0,831.15,476.85,UPI,Delivered,Carey-Crawford,pwiley@haas.com,17,No,0
ORD1160,2025-12-10,2025-12-17,CUST673,Robert Smith,Corporate,PROD8642,Office Chair,Furniture,West,Florida,Jonesberg,10,3853,5,36603.5,22888.45,13715.05,UPI,Pending,Price-Martin,michaelpoole@hernandez.com,25,No,0
ORD1161,2025-03-19,2025-03-25,CUST724,Heather Allen,Home Office,PROD3954,Sofa,Furniture,East,Alabama,Justinton,7,2789,5,18546.85,11250.34,7296.51,Cash,Pending,Young PLC,mcmillanstephen@anderson.com,0,Yes,45
ORD1162,2024-09-21,2024-09-22,CUST909,Joshua Jones,Consumer,PROD2292,Office Chair,Furniture,North,West Virginia,Ralphport,3,2607,15,6647.85,5616.88,1030.97,UPI,Delivered,Hernandez-Sosa,calvin68@morris.com,39,No,0
ORD1163,2025-06-28,2025-07-03,CUST494,John Lee,Corporate,PROD9646,Mouse,Electronics,West,Delaware,Clarkstad,3,2852,5,8128.2,6781.98,1346.22,UPI,Returned,Moore-James,jacksonmatthew@williams-adams.com,19,No,0
ORD1164,2024-06-09,2024-06-16,CUST912,Yolanda Sullivan,Consumer,PROD4810,Rice Bag,Grocery,South,Maryland,West Keithside,4,3304,15,11233.6,8706.82,2526.78,Cash,Delivered,"Washington, Colon and Parker",stewartsarah@austin.info,14,No,0
ORD1165,2024-12-02,2024-12-08,CUST844,Brian Haynes,Corporate,PROD8173,Bookshelf,Furniture,North,Nebraska,Mooreland,5,2229,15,9473.25,7471.47,2001.78,Cash,Delivered,Reed LLC,yvonnecrane@clements-brooks.com,19,No,0
ORD1166,2024-09-28,2024-10-02,CUST745,Janet Martinez,Home Office,PROD2489,Dining Table,Furniture,East,Kentucky,Tranville,6,749,15,3819.9,2792.86,1027.04,Credit Card,Returned,Wade-Richardson,zacharythompson@dunlap.biz,1,Yes,35
ORD1167,2024-03-22,2024-03-27,CUST838,Luis Barber,Home Office,PROD1871,Sofa,Furniture,West,Georgia,Lesliechester,2,4871,5,9254.9,5962.82,3292.08,UPI,Returned,Thomas-Jacobs,charles29@ward-ford.com,15,No,0
ORD1168,2025-09-07,2025-09-10,CUST238,Emma Holmes,Home Office,PROD1269,Juice Pack,Grocery,South,Oklahoma,Thomaschester,10,353,20,2824.0,1819.56,1004.44,Net Banking,Pending,"Coleman, Moore and Sanders",turneramy@ward.com,27,No,0
ORD1169,2026-02-27,2026-03-03,CUST104,Raymond Porter,Consumer,PROD8652,Stapler,Office Supplies,North,Alabama,Edwardsfort,10,1117,5,10611.5,6859.45,3752.05,UPI,Cancelled,"Wilson, Cobb and Hill",eric68@powers.biz,36,No,0
ORD1170,2025-03-10,2025-03-12,CUST170,Joel Boyd,Corporate,PROD2752,Juice Pack,Grocery,East,Arizona,Howardtown,9,477,20,3434.4,2421.85,1012.55,Credit Card,Delivered,Gardner-Johnson,tkelly@flores.com,26,No,0
ORD1171,2025-06-27,2025-07-02,CUST373,Jonathan Castaneda,Corporate,PROD3910,Calculator,Office Supplies,South,South Dakota,Johnsonfurt,9,3959,5,33849.45,20313.29,13536.16,Cash,Returned,"Mathews, Fuller and Miller",timothy65@thompson.com,14,No,0
ORD1172,2025-03-31,2025-04-06,CUST377,Jessica Jones,Consumer,PROD6714,Headphones,Electronics,North,North Carolina,Baldwinburgh,4,852,20,2726.4,2097.21,629.19,UPI,Cancelled,Black Inc,colonbryan@cook-hatfield.biz,36,No,0
ORD1173,2024-10-25,2024-10-27,CUST412,Jose Nichols,Consumer,PROD5325,Bookshelf,Furniture,South,Washington,Floydberg,4,4833,0,19332.0,13362.33,5969.67,UPI,Delivered,Wood Group,taylormatthew@white.net,28,No,0
ORD1174,2025-10-08,2025-10-13,CUST125,Madeline Chambers,Corporate,PROD7145,Cooking Oil,Grocery,East,Nevada,Sharonfurt,6,4014,0,24084.0,16914.82,7169.18,UPI,Cancelled,"Navarro, Heath and Morales",bautistakevin@norris-davis.com,0,Yes,43
ORD1175,2025-09-26,2025-10-02,CUST858,Amy Lowe,Consumer,PROD8503,Notebook,Office Supplies,East,Arkansas,Lake Samantha,4,1429,0,5716.0,4277.98,1438.02,UPI,Delivered,"Hogan, Garza and Rosales",michaelmoore@brown.org,32,No,0
ORD1176,2024-08-24,2024-08-25,CUST553,Hannah Jones,Consumer,PROD6132,Sofa,Furniture,West,Ohio,Lake Kimberly,3,4630,10,12501.0,7641.34,4859.66,Credit Card,Delivered,Lindsey-Jones,richard80@rodriguez.com,9,Yes,21
ORD1177,2024-06-01,2024-06-07,CUST862,Alexander Freeman,Consumer,PROD4257,Headphones,Electronics,East,Missouri,New Thomas,7,3256,15,19373.2,15049.65,4323.55,Net Banking,Pending,Sanchez LLC,catherinecunningham@bates.info,35,No,0
ORD1178,2025-08-29,2025-09-02,CUST423,Jason Johnson,Consumer,PROD4721,Bookshelf,Furniture,East,North Dakota,Nashstad,8,4916,20,31462.4,21292.11,10170.29,Net Banking,Cancelled,"Dorsey, Butler and Thompson",justin55@fitzgerald.com,31,No,0
ORD1179,2024-12-30,2025-01-01,CUST686,Nathan Nguyen,Consumer,PROD7229,Sugar,Grocery,North,Idaho,Barkerfurt,8,666,20,4262.4,3543.1,719.3,Cash,Cancelled,Graham-Sullivan,stevenreyes@sherman-simon.com,34,No,0
ORD1180,2024-05-02,2024-05-05,CUST311,Jacob Juarez,Home Office,PROD8907,Stapler,Office Supplies,West,Kentucky,Tammychester,3,2353,0,7059.0,5105.09,1953.91,UPI,Pending,"Page, Graham and Franklin",carmen05@ortega.com,19,No,0
ORD1181,2024-12-15,2024-12-17,CUST875,John Davis,Consumer,PROD3563,Sugar,Grocery,West,New Jersey,Codyshire,6,4734,5,26983.8,19608.59,7375.21,Credit Card,Cancelled,Ware Inc,brenda16@diaz-hart.com,9,Yes,21
ORD1182,2025-02-02,2025-02-07,CUST304,Laura Hampton DVM,Home Office,PROD7052,Office Chair,Furniture,South,Illinois,Amandaville,2,1288,5,2447.2,1940.82,506.38,UPI,Cancelled,Barr LLC,cmyers@mccoy.com,12,No,0
ORD1183,2025-08-26,2025-09-01,CUST204,Felicia Douglas,Consumer,PROD8719,Bookshelf,Furniture,East,Texas,North Paulfort,2,2947,5,5599.3,4565.77,1033.53,UPI,Returned,"Evans, Martinez and Welch",christinegarcia@meyers-burgess.com,46,No,0
ORD1184,2025-10-15,2025-10-20,CUST831,Jorge Johnson,Corporate,PROD4622,Bookshelf,Furniture,West,Iowa,Philipberg,2,2649,15,4503.3,4000.4,502.9,Net Banking,Pending,"Hanna, Watson and Skinner",yholden@hall.com,34,No,0
ORD1185,2024-09-07,2024-09-08,CUST764,Brianna Carrillo,Corporate,PROD9488,Study Table,Furniture,North,Texas,New Joseph,9,1772,20,12758.4,8497.89,4260.51,UPI,Cancelled,"Mcmahon, Smith and Wilcox",sgreene@welch-lewis.com,19,No,0
ORD1186,2024-09-24,2024-10-01,CUST843,Robert Tanner,Corporate,PROD3364,Pen,Office Supplies,East,Washington,New Jeffery,9,2477,15,18949.05,14368.52,4580.53,UPI,Delivered,Lewis and Sons,jose82@vaughn.com,41,No,0
ORD1187,2025-07-28,2025-08-01,CUST229,Tracey Simpson,Consumer,PROD3153,Juice Pack,Grocery,West,Ohio,Chandlerview,2,4393,15,7468.1,4652.36,2815.74,Cash,Cancelled,"Howell, Brown and Jenkins",adam87@smith.com,10,No,0
ORD1188,2024-04-24,2024-05-01,CUST189,Luis Wells,Corporate,PROD5749,Notebook,Office Supplies,North,North Dakota,New Stephaniefurt,4,111,0,444.0,329.5,114.5,Credit Card,Returned,Johnson-Lowe,markmiller@taylor.biz,5,Yes,50
ORD1189,2024-04-26,2024-04-27,CUST534,Rachel Everett,Consumer,PROD9736,Snacks,Grocery,West,Iowa,West Nicolas,3,4727,5,13471.95,11035.81,2436.14,Credit Card,Cancelled,Garrison Inc,samuel70@christensen-grant.net,12,No,0
ORD1190,2025-08-25,2025-08-26,CUST584,Justin Robles,Home Office,PROD7009,Snacks,Grocery,West,West Virginia,Julialand,4,1145,5,4351.0,3729.33,621.67,UPI,Delivered,Boyd-Benton,alec13@valencia.biz,7,Yes,37
ORD1191,2025-02-23,2025-03-02,CUST213,Jennifer Daniels,Consumer,PROD7844,Monitor,Electronics,North,Indiana,Matthewport,8,3656,15,24860.8,17782.67,7078.13,Credit Card,Delivered,"Armstrong, Stewart and Miller",meganbrown@pollard.com,46,No,0
ORD1192,2026-02-11,2026-02-17,CUST327,Vanessa Simpson,Home Office,PROD4019,Laptop,Electronics,East,Colorado,North Taylorstad,1,211,5,200.45,172.29,28.16,Cash,Cancelled,Scott-Hardy,samuel84@hale-jones.com,15,No,0
ORD1193,2025-06-09,2025-06-14,CUST180,John Lopez,Corporate,PROD9038,Study Table,Furniture,South,North Dakota,Brookeview,3,187,15,476.85,299.59,177.26,Net Banking,Pending,Nguyen-Williams,angelaware@cantu.com,7,Yes,38
ORD1194,2026-01-06,2026-01-13,CUST928,Debra Mahoney,Home Office,PROD7226,Study Table,Furniture,South,New Hampshire,Albertview,9,2269,15,17357.85,11749.7,5608.15,Cash,Pending,"Coffey, Miller and Rivers",owenrobyn@harrison.org,41,No,0
ORD1195,2025-08-22,2025-08-29,CUST526,Eric Rice,Corporate,PROD2545,Headphones,Electronics,North,Idaho,Jasonport,3,4105,5,11699.25,7603.01,4096.24,Credit Card,Pending,"Thomas, Horn and Collier",mramirez@andrade.com,29,No,0
ORD1196,2024-11-20,2024-11-22,CUST958,Patricia Martinez,Corporate,PROD9088,File Folder,Office Supplies,South,Illinois,South David,7,4892,5,32531.8,29189.07,3342.73,Credit Card,Pending,Williams Ltd,pwilcox@patton-thomas.com,21,No,0
ORD1197,2024-07-11,2024-07-14,CUST869,David Wood,Corporate,PROD6149,Headphones,Electronics,East,Nebraska,New Katrina,8,211,5,1603.6,1326.62,276.98,Net Banking,Delivered,Hester PLC,timothy79@rodriguez.com,27,No,0
ORD1198,2025-10-29,2025-11-03,CUST490,Christian Alvarez,Consumer,PROD8343,Stapler,Office Supplies,West,New Hampshire,Melissahaven,1,809,5,768.55,575.25,193.3,Net Banking,Cancelled,"Jensen, Lopez and Johnson",michaelharris@garza-stevens.com,49,No,0
ORD1199,2025-12-11,2025-12-18,CUST154,Christopher Miller,Corporate,PROD5272,Headphones,Electronics,South,Illinois,West Sheilahaven,2,2966,10,5338.8,3662.03,1676.77,Net Banking,Pending,"Walker, Figueroa and Thompson",bduncan@roberts.com,38,No,0
ORD1200,2025-02-26,2025-03-05,CUST162,Christina King,Consumer,PROD6389,Stapler,Office Supplies,North,Alabama,Port Jonathan,5,780,10,3510.0,2727.69,782.31,UPI,Delivered,Jordan PLC,karen42@barr.net,10,No,0
ORD1201,2024-10-17,2024-10-23,CUST606,Michael Dixon Jr.,Corporate,PROD9576,File Folder,Office Supplies,East,Massachusetts,Lake Ryan,5,3728,20,14912.0,11620.5,3291.5,Cash,Returned,"Golden, Mckee and Carlson",wileylauren@hill-harris.info,34,No,0
